post_id,author,body,score,created_utc,date
15xhz2j,StunningMood5131,"Rock Cafe is very local, no tourists know about it.",2,1692687796.0,2023-08-22 07:03:16
15wjnas,[deleted],[deleted],3,1692563380.0,2023-08-20 20:29:40
15wjnas,Big_Storm6996,"&gt;Thank you so much, I didn't think I'd find it! It means a lot to me and especially my Grandma.",2,1692563957.0,2023-08-20 20:39:17
15ue0jx,[deleted],"Can’t help with friends, sorry.  But for one day landmarks:  Freedom monument  Enjoy nice parks by the freedom monument  You can get a canal boat ride from this park, it’s surprisingly fun and goes out onto the main Daugava river briefly  Laima clock is where everyone used to meet for their dates, you can still see boys waiting with their bunch of flowers  Occupation museum is definitely worth a trip  House of Blackheads  Dome square and church - go inside and up stairs to top of spire  Latvian Museum of Natural History  Latvian War Museum, quite interesting and inside an old 13th century tower!   Walk half way across stone bridge (Akmens Tilts) for good view of river scene  Hotel Latvija - apparently this is a Radisson now - has bar on 36th floor with wraparound views",1,1692350432.0,2023-08-18 09:20:32
15ue0jx,Unlikely-Event2445,Thanks a lot for so many great recommendations!,1,1692358583.0,2023-08-18 11:36:23
15su4px,Dazzling-Moose-7049,What is gs?,1,1692202625.0,2023-08-16 16:17:05
15su4px,Kirjutiiger1,Some weeeed.. 😈,2,1692202665.0,2023-08-16 16:17:45
15su4px,Dazzling-Moose-7049,"Though u meant a couple of grands, I’ll save that for some other",1,1692202902.0,2023-08-16 16:21:42
15pd522,DieSafariKatze,Zobens un Lemess,1,1691869379.0,2023-08-12 19:42:59
15pd522,jem71,https://www.facebook.com/melnapiektdiena,1,1691956472.0,2023-08-13 19:54:32
15netqq,Calls_Everyone_Benny,Pretty sure I've watched Champions League in Paddy Whelans or The Funny Fox. They're opposite eachother on Grēcinieku iela in old town.,1,1691754794.0,2023-08-11 11:53:14
15ll55o,spratsandtoast,Lmao,2,1691539901.0,2023-08-09 00:11:41
15kd6bl,lodzinjsh,"apart from [Janis Roze](https://www.google.com/maps/@56.9514742,24.1218028,3a,75y,323.56h,104.65t/data=!3m6!1e1!3m4!1sSQJb3GlwX2LAaXqJAH45FA!2e0!7i16384!8i8192?entry=ttu) and [Valts un Rapa](https://www.google.com/maps/@56.9488487,24.1132105,3a,75y,164.93h,95.31t/data=!3m7!1e1!3m5!1st7Pr_IOy0kpTShsC4KWyCQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dt7Pr_IOy0kpTShsC4KWyCQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D340.11008%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu) I would advise on checking out [Neputns](https://www.google.com/maps/@56.9564469,24.1271364,3a,43.1y,322.3h,90.01t/data=!3m6!1e1!3m4!1s2KT947PazSdTmlMawH29ww!2e0!7i16384!8i8192?entry=ttu) if you're into more refined art.",4,1691393716.0,2023-08-07 07:35:16
15kd6bl,Buzzatiinthedesert,Thanks,1,1691394019.0,2023-08-07 07:40:19
15kd6bl,Newishhandle,You could check out [Robert’s books](https://robertsbooks.lv),2,1691643480.0,2023-08-10 04:58:00
15jghyl,avatarname,"This is what puzzles me too, in Stockholm you can find Asian buffet type of places everywhere and on weekdays it costs maybe from as low as 13 euros... (our ''pusdienu piedavajums'' type) and Saturdays/Sundays price will go to 20-25 euros and upwards. I am not talking about places in fancy locations here. But in Riga when you look at brunch options, you will see 30 euros + and such, what gives? Prices are indeed extreme. I understand we have a lot of fucktards here who will treat ''all you can eat'' as ''all you can eat whole day and also stuff in the bag'' etc. but it is also not like Stockholm too is full of wonderfully mannered people today, there are a lot of immigrants from similar cultural background to our defective ''homo sovieticus'', but still they manage. If we had such places for say 16 euros I would go there from time to time, but we seem to have just brunch places for over 25 euros... And I think 16 euro price would scare away any of such fucktards that destroy the place. But sine such do not exist, maybe they have calculated that only 25 euros + scare away the crowd that would abuse all you can eat? And only at that price it makes sense here either because there are not that many people who want this and/or otherwise they would have a lot of people who not just eat shit-ton but also steal",1,1712907816.0,2024-04-12 07:43:36
15jghyl,Markd0ne,Haven't seen such restaurants. But some restaurants on weekends offer brunches with all you can eat buffet. Annas dārzs has very good brunches on weekends but you have to book it in advance.,1,1691395146.0,2023-08-07 07:59:06
15ite9t,AtaturkJunior,"There is a store with pretty extensive vape stock, think I've seen nicotine pouches also. Anyway, they are pretty popular here, don't think it will be a problem.",3,1691236091.0,2023-08-05 11:48:11
15ite9t,vistasplovs,"look for narvesen, they sell those",2,1691237764.0,2023-08-05 12:16:04
15ite9t,Latter-Tip-609,So the store is in airport?,1,1691251279.0,2023-08-05 16:01:19
15ite9t,Llama_san,I can help with snus. Write me tlgrm @SnusSpotEU Snusų discord: https://discord.gg/wekGjqFvWP,1,1737859418.0,2025-01-26 02:43:38
15he0qw,lodzinjsh,"yup, there was a thunderstorm yesterday.",2,1691126634.0,2023-08-04 05:23:54
15he0qw,Neat_Confection64,Really?,1,1691198188.0,2023-08-05 01:16:28
15h2qyb,[deleted],[deleted],8,1691067554.0,2023-08-03 12:59:14
15h2qyb,teachertraveler1,Ah interesting. Thank you!,1,1691067685.0,2023-08-03 13:01:25
15h2qyb,118shadow118,"Water system testing, they do this a couple of times a year",3,1691083135.0,2023-08-03 17:18:55
15gyjvn,HowToLiveInLV,"Bolt Scooters are basically electrical trash. Better use Tuul, they are safer and nicer to drive. In case you dont have the app, here a referral code for 5€ for the first couple of rides: 5GF9P",2,1691070653.0,2023-08-03 13:50:53
15gyjvn,Unusual-Ad-2800,Can you use scooters after midnight? And is it safe to use bolt at night?,1,1691058877.0,2023-08-03 10:34:37
15gyjvn,Jundmarn,"I believe so, Bolt scooters should be available quite late. Taxis are also available at just about any hour and the safer option if not sober.  Or just enjoy a midnight walk across the bridge and a bit more.",1,1691060308.0,2023-08-03 10:58:28
15gyjvn,phreak_68,Which side is the left side?,1,1691939555.0,2023-08-13 15:12:35
15g9kh8,Didyouhearaboutit,"""Province"" in the old town is very good in my experience. They have a decent vegetarian selection and not too expensive!",2,1691001944.0,2023-08-02 18:45:44
15g9kh8,teachertraveler1,Just tried Booch today. It's a vegan restaurant. Small menu but everything we tried was tasty.,2,1691161633.0,2023-08-04 15:07:13
15eck3l,tuncay06_,"Hi,did you find student hostel?",1,1691927087.0,2023-08-13 11:44:47
15eck3l,Appropriate-Dig2678,"Hii, No i did not. I rented an apartment 😕",1,1697840438.0,2023-10-20 22:20:38
15eck3l,tuncay06_,Too:d,1,1697840765.0,2023-10-20 22:26:05
15emkwn,StunningMood5131,Best steak I’ve had in Rīga is Casa Argentina. Top of old town just down from the Kempinski hotel. But it’s not cheap.,2,1690832904.0,2023-07-31 19:48:24
